"","id","conversation_id","created_at","date","time","timezone","user_id","username","name","place","tweet","mentions","urls","photos","replies_count","retweets_count","likes_count","hashtags","cashtags","link","retweet","quote_url","video","near","geo","source","user_rt_id","user_rt","retweet_id","reply_to","retweet_date","translate","trans_src","trans_dest"
"2847",1266392739605696512,1266392739605696512,1590766532000,"2020-05-29","22:35:32","SE Asia Standard Time",18129942,"tempodotco","TEMPO.CO","","23 Orang Positif Covid-19 di Muara Baru Jakarta Utara  https://metro.tempo.co/read/1347717/23-orang-positif-covid-19-di-muara-baru-jakarta-utara?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …","[]","['https://metro.tempo.co/read/1347717/23-orang-positif-covid-19-di-muara-baru-jakarta-utara?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit']","[]",0,2,3,"[]","[]","https://twitter.com/tempodotco/status/1266392739605696512","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '18129942', 'username': 'tempodotco'}]",NA,NA,NA,NA
"2848",1266392694202314752,1266378480607825920,1590766521000,"2020-05-29","22:35:21","SE Asia Standard Time",1369478222,"pisendo","O³.k(m²)_A³rils","","DKI adlh yg pertama paling komitmen atasi pandemi, hasilnya skrng kurva covid 19 turun, kebalikan dgn Jatim, hrsnya ini jd pembelajaran..bagi yg berakal.","['ad3ira29']","[]","[]",0,0,1,"[]","[]","https://twitter.com/Pisendo/status/1266392694202314753","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1369478222', 'username': 'Pisendo'}, {'user_id': '321603383', 'username': 'ad3ira29'}]",NA,NA,NA,NA
"2849",1266392671771230208,1266370630800175104,1590766516000,"2020-05-29","22:35:16","SE Asia Standard Time",221197073,"johny_ardy","Waskita","","Sepakat juga ini nanti yg bikin Umat Islam jadi kambing hitam penularan covid-19 jika terjadi klaster baru. Sadar wahai umat Islam Lagian sebenarnya tak semua masjid juga ditutup sebagian malah masih bisa sholat jam'ah.","['malakmalakmal']","[]","[]",2,0,5,"[]","[]","https://twitter.com/Johny_Ardy/status/1266392671771230209","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '221197073', 'username': 'Johny_Ardy'}, {'user_id': '76241729', 'username': 'malakmalakmal'}]",NA,NA,NA,NA
"2850",1266392637281427456,1266391898714804224,1590766507000,"2020-05-29","22:35:07","SE Asia Standard Time",1170725258,"djikp","Ditjen IKP Kominfo","","Konpers Gugus Tugas Percepatan Penanganan Covid-19 di Graha BNPB berlangsung setiap hari dg tema berbeda. Bagi #TemanTuli, konpers ini dilengkapi juru bahasa isyarat dr Pusat Layanan Jurubahasa Isyarat PLJ Gerkatin yg difasilitasi oleh @djikp Kominfo.","['djikp']","[]","[]",1,0,0,"['#temantuli']","[]","https://twitter.com/djikp/status/1266392637281427459","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1170725258', 'username': 'djikp'}]",NA,NA,NA,NA
"2851",1266392546604957696,1266388598183493632,1590766486000,"2020-05-29","22:34:46","SE Asia Standard Time",1259349801742872576,"bungario_hanaf","BUNGARIO HANAF","","Kita harapkan kedisiplinan yang kuat dari Masyarakat guna mencegah penyebaran Virus Covid-19","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/bungario_hanaf/status/1266392546604957699","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1259349801742872582', 'username': 'bungario_hanaf'}]",NA,NA,NA,NA
"2852",1266392515630043136,1266392515630043136,1590766478000,"2020-05-29","22:34:38","SE Asia Standard Time",2149447915,"teraslampung","TerasLampung","","Dua Kali ‘Rapid Test’, Semua Karyawan Bank Lampung Cabang Lampura Negatif Covid-19  https://www.teraslampung.com/dua-kali-rapid-test-semua-karyawan-bank-lampung-cabang-lampura-negatif-covid-19/ …","[]","['https://www.teraslampung.com/dua-kali-rapid-test-semua-karyawan-bank-lampung-cabang-lampura-negatif-covid-19/']","[]",0,0,0,"[]","[]","https://twitter.com/teraslampung/status/1266392515630043136","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '2149447915', 'username': 'teraslampung'}]",NA,NA,NA,NA
"2853",1266392511930527744,1266392511930527744,1590766477000,"2020-05-29","22:34:37","SE Asia Standard Time",4175867773,"obet_tirta","PDP Kec Tanara Serang Banten","","Musdesus #BLTDD Lempuyang Tanara Serang Banten. Partisipasi @KemenDesa dalam mensukseskan percepatan Penanganan Covid-19.

Terima kasih kepada bapak:
@jokowi (Presiden RI)
@Kiyai_MarufAmin (Wapres RI)
@halimiskandarnu (Mendes)
@acongteahasan79 (Koorprov Banten Reg.2) pic.twitter.com/8BpcuhMbZ3","['kemendesa', 'jokowi', 'kiyai_marufamin', 'halimiskandarnu', 'acongteahasan79']","[]","[]",0,0,2,"['#bltdd']","[]","https://twitter.com/Obet_Tirta/status/1266392511930527744","False","",1,NA,NA,NA,NA,NA,NA,"[{'user_id': '4175867773', 'username': 'Obet_Tirta'}, {'user_id': '802380540', 'username': 'KemenDesa'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '1061147681832132609', 'username': 'Kiyai_MarufAmin'}, {'user_id': '3292664263', 'username': 'halimiskandarnu'}, {'user_id': '3644847318', 'username': 'acongteahasan79'}]",NA,NA,NA,NA
"2854",1266392505081147392,1266392505081147392,1590766476000,"2020-05-29","22:34:36","SE Asia Standard Time",1415066522,"yaelahjeng","Ajeng","","Disaat kasus covid-19 tidak diindahkan oleh kampus ternama  pic.twitter.com/3QTqDsSjdg","[]","[]","['https://pbs.twimg.com/media/EZMhRS_VcAAlPdP.jpg']",0,0,0,"[]","[]","https://twitter.com/yaelahJeng/status/1266392505081147392","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1415066522', 'username': 'yaelahJeng'}]",NA,NA,NA,NA
"2855",1266392496348643328,1266392496348643328,1590766474000,"2020-05-29","22:34:34","SE Asia Standard Time",767982999908392960,"samudranesiaid","Samudranesia.ID","","Dampak Pandemi Covid-19, Kapal Wisata Rusak dan Tenggelam  https://bit.ly/3etInDo  #samudranesia","[]","['https://bit.ly/3etInDo']","[]",0,0,0,"['#samudranesia']","[]","https://twitter.com/samudranesiaID/status/1266392496348643329","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '767982999908392960', 'username': 'samudranesiaID'}]",NA,NA,NA,NA
"2856",1266392493391634432,1266392493391634432,1590766473000,"2020-05-29","22:34:33","SE Asia Standard Time",307133008,"darawtr_","Raa","","Oh di bogor udah bebas nongkrong sana sini ya sekarang? Gak usah takut covid19 lagi?","[]","[]","[]",2,0,0,"[]","[]","https://twitter.com/darawtr_/status/1266392493391634433","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '307133008', 'username': 'darawtr_'}]",NA,NA,NA,NA
"2857",1266392487670829056,1266392487670829056,1590766472000,"2020-05-29","22:34:32","SE Asia Standard Time",1197325924716306432,"cahgunkidd","aceng ceng","","Terbukti pencegahan dan penanganan Awal Covid19 DKI dan Jabar memang terbaik...kenapa jateng tidak karena jumlah Positif nya sedikit dan kalo jatim ya tau sendiri lah gimana skrg mereka saling tuduh #risma #khofifah #surabaya #","[]","[]","[]",0,0,0,"['#risma', '#khofifah', '#surabaya']","[]","https://twitter.com/cahgunkidd/status/1266392487670829062","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1197325924716306432', 'username': 'cahgunkidd'}]",NA,NA,NA,NA
"2858",1266392477218607104,1266392477218607104,1590766469000,"2020-05-29","22:34:29","SE Asia Standard Time",925599404307779584,"kalimantanpost_","Kalimantan Post","","Memasuki New Normal
Peran Ulama dan Toko Masyarakat Perlu Dimaksimalkan
PSBB  tahap satu hingga tiga dalam mempercepat penanganan covid-19)  di Banjarmasin  belum dikatakan berhasil dan peranan ulama juga tokoh…  https://www.instagram.com/p/CAxufBnpjAO/?igshid=1epo6nixkmal7 …","[]","['https://www.instagram.com/p/CAxufBnpjAO/?igshid=1epo6nixkmal7']","[]",0,0,0,"[]","[]","https://twitter.com/kalimantanpost_/status/1266392477218607105","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '925599404307779585', 'username': 'kalimantanpost_'}]",NA,NA,NA,NA
"2859",1266392474005667840,1266392474005667840,1590766468000,"2020-05-29","22:34:28","SE Asia Standard Time",4110664514,"kumham_sultra","Kemenkumham Sultra","","Jumat (29/5) pukul 11.00 WITA bertempat di Sekretariat Gugus Tugas Tanggap Covid-19 Sultra, Kakanwil hadiri penyerahan hasil kegiatan pelatihan Tangga Covid-19 BKL Kendari kepada Gubernur Sultra untuk dibagikan ke…  https://www.instagram.com/p/CAxueVBjDqd/?igshid=1rb4ve0xvmhwa …","[]","['https://www.instagram.com/p/CAxueVBjDqd/?igshid=1rb4ve0xvmhwa']","[]",0,0,0,"[]","[]","https://twitter.com/Kumham_Sultra/status/1266392474005667840","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '4110664514', 'username': 'Kumham_Sultra'}]",NA,NA,NA,NA
"2860",1266392470968913920,1266359871496007680,1590766468000,"2020-05-29","22:34:28","SE Asia Standard Time",1099182969837707264,"miswanto80","Bakoel Bakso","","Kok kesannya Bu kofifah balas dendam ke PDI perjuangan, karna dulu saat pilkada tak diusung oleh partai yang mengusung Bu Risma

Kasian Bu Risma harus menanggung dendam politik

Semoga kota Surabaya cepat pulih dari covid-19","['narkosun', 'tjahyounky']","[]","[]",3,5,46,"[]","[]","https://twitter.com/miswanto80/status/1266392470968913923","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1099182969837707270', 'username': 'miswanto80'}, {'user_id': '84221579', 'username': 'narkosun'}, {'user_id': '1047319689188147200', 'username': 'TjahyoUnky'}]",NA,NA,NA,NA
"2861",1266392425368440832,1266391898714804224,1590766457000,"2020-05-29","22:34:17","SE Asia Standard Time",1170725258,"djikp","Ditjen IKP Kominfo","","Berdasarkan Keputusan Menteri Kesehatan Nomor HK.01.07/MENKES/328/2020 tentang Panduan Pencegahan dan Pengendalian COVID-19 di Tempat Kerja Perkantoran dan Industri, pemberi kerja & pengelola tempat kerja hrs memfasilitasi tempat kerja yg aman dan sehat.","[]","[]","[]",1,0,0,"[]","[]","https://twitter.com/djikp/status/1266392425368440832","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1170725258', 'username': 'djikp'}]",NA,NA,NA,NA
"2862",1266392424512802816,1266392424512802816,1590766457000,"2020-05-29","22:34:17","SE Asia Standard Time",1266374869148528640,"hkauditan","Humas Polsek Kauditan","","Polri Siap Menyongsong #TataKehidupanBaru (New Normal)

""Jika sakit, beristirahatlah""
Pastikan petugas dalam kondisi sehat, jika mengalami gejala mirip Covid-19, agar beristirahat di rumah.  pic.twitter.com/lF1KCWS3b8","[]","[]","['https://pbs.twimg.com/media/EZMhLUrVAAAEWad.jpg']",0,0,0,"['#tatakehidupanbaru']","[]","https://twitter.com/HKauditan/status/1266392424512802818","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1266374869148528641', 'username': 'HKauditan'}]",NA,NA,NA,NA
"2863",1266392367231201280,1266391898714804224,1590766443000,"2020-05-29","22:34:03","SE Asia Standard Time",1170725258,"djikp","Ditjen IKP Kominfo","","Hari ini di konpers Gugus Tugas Percepatan Penanganan Covid-19 dg tema ""Panduan Pencegahan dan Pengendalian #Covid19 dalam Mendukung Keberlangsungan Usaha pada Situasi Pandemi"" telah hadir Direktur Kesehatan Kerja dan Olahraga @KemenkesRI, Kartini Rustandi. #LawanCovid19 pic.twitter.com/l0xsYE7jvw","['kemenkesri']","[]","['https://pbs.twimg.com/media/EZMhI3rVcAAj9hF.jpg']",1,0,1,"['#covid19', '#lawancovid19']","[]","https://twitter.com/djikp/status/1266392367231201281","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1170725258', 'username': 'djikp'}, {'user_id': '161236190', 'username': 'KemenkesRI'}]",NA,NA,NA,NA
"2864",1266392364219658240,1266392364219658240,1590766442000,"2020-05-29","22:34:02","SE Asia Standard Time",79130206,"jpnncom","JPNN.com","","Salah satu peran Bea Cukai dalam memastikan insentif fiskal secara optimal untuk menyelesaikan masalah yang timbul karena dampak dari pandemi COVID-19. #BeaCukai https://m.jpnn.com/news/bea-cukai-bandung-asistensi-pengusaha-tempat-penimbunan-berikat …","[]","['https://m.jpnn.com/news/bea-cukai-bandung-asistensi-pengusaha-tempat-penimbunan-berikat']","[]",0,1,0,"['#beacukai']","[]","https://twitter.com/jpnncom/status/1266392364219658246","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '79130206', 'username': 'jpnncom'}]",NA,NA,NA,NA
"2865",1266392351607406592,1266390872956063744,1590766439000,"2020-05-29","22:33:59","SE Asia Standard Time",71862292,"balistta","Ballista","","Perlu diketahui Endemik covid19 artinya virus akan tetap ada karena belum ditemukan vaksin juga faktor mobilitas manusia. Jadi diperlukan upaya keras (memperketat PSBB) supaya nilai R0<1. Jangan coba2 menerapkan #NewNormal apabila belum mampu mengendalikan penularan.","[]","[]","[]",1,0,0,"['#newnormal']","[]","https://twitter.com/Balistta/status/1266392351607406592","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '71862292', 'username': 'Balistta'}]",NA,NA,NA,NA
"2866",1266392345240416256,1266392345240416256,1590766438000,"2020-05-29","22:33:58","SE Asia Standard Time",22126902,"republikaonline","Republika.co.id","","Transmart sudah menyiapkan pola pelayanan pelanggan sesuai dengan protokol covid-19.  http://republika.co.id/berita//qb3n8l384/transmart-padang-siap-hadapi-skenario-new-normal …","[]","['http://republika.co.id/berita//qb3n8l384/transmart-padang-siap-hadapi-skenario-new-normal']","[]",0,0,4,"[]","[]","https://twitter.com/republikaonline/status/1266392345240416258","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '22126902', 'username': 'republikaonline'}]",NA,NA,NA,NA
"2867",1266392295882076160,1266392295882076160,1590766426000,"2020-05-29","22:33:46","SE Asia Standard Time",861700170,"bajabiri","Jabir, J.A","","#JikingeWakingeWengine watoto walipo nyumbani kipindi hiki cha #Covid_19 wanahitaji uangalizi unaohusisha jamii","[]","[]","[]",0,0,3,"['#jikingewakingewengine', '#covid_19']","[]","https://twitter.com/bajabiri/status/1266392295882076160","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '861700170', 'username': 'bajabiri'}]",NA,NA,NA,NA
"2868",1266392248150659072,1266392248150659072,1590766415000,"2020-05-29","22:33:35","SE Asia Standard Time",1209987269043482624,"bastian3697","juan timika","","Info Timika News: Bapak Yohanes Kemong ketua KPUD kabupaten mimika bersama 9 penderita Covid-19 di tempat karantina didatangi anggota TNI-POLRI serta menangkap dua orang penderita Covid-19 secara paksa dengan tidak ada penjelasan kepada petugas karantina bahkan semua keluarga  pic.twitter.com/RqxCDKce3T","[]","[]","[]",2,2,2,"[]","[]","https://twitter.com/bastian3697/status/1266392248150659076","False","",1,NA,NA,NA,NA,NA,NA,"[{'user_id': '1209987269043482625', 'username': 'bastian3697'}]",NA,NA,NA,NA
"2869",1266392215628075008,1266392215628075008,1590766407000,"2020-05-29","22:33:27","SE Asia Standard Time",392834780,"saiful_twit","Muhamad Saiful","","Ganti istilah berkali-kali intinya sama disuruh hidup bersih // Kebersihan sebagian dari iman // Ora usah dilawan engko ngaleh dewe lek kabeh gelem podo resikan dan podo gak rusuh😄 #covid19 // kalau sudah bersih jangan lupa biar ganteng maksimal klik 👇  http://www.attayadesign.com  pic.twitter.com/p0h5rvYI8k","[]","['http://www.attayadesign.com']","[]",0,0,0,"['#covid19']","[]","https://twitter.com/saiful_twit/status/1266392215628075008","False","",1,NA,NA,NA,NA,NA,NA,"[{'user_id': '392834780', 'username': 'saiful_twit'}]",NA,NA,NA,NA
"2870",1266392193612341248,1266392193612341248,1590766402000,"2020-05-29","22:33:22","SE Asia Standard Time",1171591904011542528,"terengganu_fm","TERENGGANUfm_Official","","Situasi semasa covid-19 di Malaysia yang mula menunjukkan trend penurunan dijadikan peluang sesetengah pihak untuk mula giat menyebarkan perkongsian berita palsu dan teori konspirasi.

Trend perkongsian berita palsu…  https://www.instagram.com/p/CAxuWkhJ6-E/?igshid=ojx9gsi7q3nk …","[]","['https://www.instagram.com/p/CAxuWkhJ6-E/?igshid=ojx9gsi7q3nk']","[]",0,0,0,"[]","[]","https://twitter.com/terengganu_fm/status/1266392193612341254","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1171591904011542529', 'username': 'terengganu_fm'}]",NA,NA,NA,NA
"2871",1266392113266089984,1266392113266089984,1590766382000,"2020-05-29","22:33:02","SE Asia Standard Time",79130206,"jpnncom","JPNN.com","","Tim Gugus Tugas COVID-19 NTB melaporkan bahwa jumlah pasien positif terjangkiti corona di Nusa Tenggara Barat kini menjadi 594 orang. #pasienpositifCOVID-19 https://m.jpnn.com/news/ada-tambahan-kasus-baru-jumlah-pasien-positif-covid-19-di-ntb-menjadi-594-orang …","[]","['https://m.jpnn.com/news/ada-tambahan-kasus-baru-jumlah-pasien-positif-covid-19-di-ntb-menjadi-594-orang']","[]",0,0,3,"['#pasienpositifcovid']","[]","https://twitter.com/jpnncom/status/1266392113266089984","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '79130206', 'username': 'jpnncom'}]",NA,NA,NA,NA
"2872",1266392065975316480,1266357527408545792,1590766371000,"2020-05-29","22:32:51","SE Asia Standard Time",1233798992217030656,"hyevan1","NAMAKU WAN ABOED","","Hmmm...si Anu itu udah mirip DKI 1.

Covid-19 dijadikan tunggangan dengan mensabotase Mesin PCR","['triwul82']","[]","[]",0,0,1,"[]","[]","https://twitter.com/HyEvan1/status/1266392065975316486","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1233798992217030657', 'username': 'HyEvan1'}, {'user_id': '2695463725', 'username': 'triwul82'}]",NA,NA,NA,NA
"2873",1266392041023574016,1266392041023574016,1590766365000,"2020-05-29","22:32:45","SE Asia Standard Time",914358631042125824,"mediapelangi1","mediapelangi","","DPRD Tabanan Gelar Rakor, Bahas Peningkatan Pendapatan Ditengah Pandemi Covid-19  https://www.mediapelangi.com/dprd-tabanan-gelar-rakor-bahas-peningkatan-pendapatan-ditengah-pandemi-covid-19/ …","[]","['https://www.mediapelangi.com/dprd-tabanan-gelar-rakor-bahas-peningkatan-pendapatan-ditengah-pandemi-covid-19/']","[]",0,0,0,"[]","[]","https://twitter.com/mediapelangi1/status/1266392041023574017","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '914358631042125824', 'username': 'mediapelangi1'}]",NA,NA,NA,NA
"2874",1266392037378666496,1266392037378666496,1590766364000,"2020-05-29","22:32:44","SE Asia Standard Time",791519214104416256,"pelangi_media","Media Pelangi","","DPRD Tabanan Gelar Rakor, Bahas Peningkatan Pendapatan Ditengah Pandemi Covid-19  https://www.mediapelangi.com/dprd-tabanan-gelar-rakor-bahas-peningkatan-pendapatan-ditengah-pandemi-covid-19/ …","[]","['https://www.mediapelangi.com/dprd-tabanan-gelar-rakor-bahas-peningkatan-pendapatan-ditengah-pandemi-covid-19/']","[]",0,0,0,"[]","[]","https://twitter.com/pelangi_media/status/1266392037378666496","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '791519214104416256', 'username': 'pelangi_media'}]",NA,NA,NA,NA
"2875",1266392035948236800,1266392035948236800,1590766364000,"2020-05-29","22:32:44","SE Asia Standard Time",869512869406162944,"diskopprovntb","Diskop UKM Prov.NTB","","Release perkembangan covid19 di NTB tanggal 29 Mei  2020  pic.twitter.com/Xy7UPVL2u7","[]","[]","['https://pbs.twimg.com/media/EZMg0eDWkAQuCNH.jpg', 'https://pbs.twimg.com/media/EZMg1gGXQAYKnSv.jpg']",0,0,1,"[]","[]","https://twitter.com/DiskopProvNtb/status/1266392035948236802","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '869512869406162945', 'username': 'DiskopProvNtb'}]",NA,NA,NA,NA
"2876",1266392000347045888,1266392000347045888,1590766355000,"2020-05-29","22:32:35","SE Asia Standard Time",130723905,"pemkotdepok","PEMERINTAH KOTA DEPOK","","Sahabat Warga Depok, berikut informasi terkini perkembangan Covid-19 di Kota Depok:
-----------------
Jum'at, 29 Mei 2020

*Gugus Tugas Percepatan Penanganan Covid-19 Kota Depok*
 https://ccc-19.depok.go.id  pic.twitter.com/Xnk7DLAS3Q","[]","['https://ccc-19.depok.go.id']","['https://pbs.twimg.com/media/EZMgzMsUcAEzTvq.jpg']",0,6,5,"[]","[]","https://twitter.com/pemkotdepok/status/1266392000347045893","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '130723905', 'username': 'pemkotdepok'}]",NA,NA,NA,NA
"2877",1266391999344545792,1266391999344545792,1590766355000,"2020-05-29","22:32:35","SE Asia Standard Time",134034803,"mucheterz","Abdul Musouwer","","Cegah Covid-19 : Risiko Penularan Wabak.  https://twitter.com/AmirudinShari/status/1266255490620600327 …","[]","['https://twitter.com/AmirudinShari/status/1266255490620600327']","[]",0,0,0,"[]","[]","https://twitter.com/mucheterz/status/1266391999344545793","False","https://twitter.com/AmirudinShari/status/1266255490620600327",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '134034803', 'username': 'mucheterz'}]",NA,NA,NA,NA
"2878",1266391995771060224,1266391995771060224,1590766354000,"2020-05-29","22:32:34","SE Asia Standard Time",609285176,"haytllhkhumaini","Hayatullah khumaini","","Dear, Jubir Pusat Gugus Covid 19 Pak Yuri. Jangan terlalu memberi pujian pada Provinsi aceh dlm penanganan covid 19, karena yg bapak sampaikan tdk sesuai fakta lapangan.","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/HaytllhKhumaini/status/1266391995771060224","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '609285176', 'username': 'HaytllhKhumaini'}]",NA,NA,NA,NA
"2879",1266391993980268544,1266391993980268544,1590766354000,"2020-05-29","22:32:34","SE Asia Standard Time",1243766722445709312,"reallyshekhar","Shekhar","","@ArvindKejriwal    Famous dialogue of kejri.  To karte kyo nahi?  To karo na. Kaam. #Maharastra #Covid_19  https://twitter.com/KapilMishra_IND/status/1266188425134309383 …","['arvindkejriwal']","['https://twitter.com/KapilMishra_IND/status/1266188425134309383']","[]",0,0,0,"['#maharastra', '#covid_19']","[]","https://twitter.com/ReallyShekhar/status/1266391993980268545","False","https://twitter.com/KapilMishra_IND/status/1266188425134309383",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1243766722445709313', 'username': 'ReallyShekhar'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",NA,NA,NA,NA
"2880",1266391987189506048,1266391987189506048,1590766352000,"2020-05-29","22:32:32","SE Asia Standard Time",1255228321,"pilihanlelaki","dunia","","pilihan.. Kasus terkonfirmasi positif COVID-19 di Sulut capai 306 orang - Palembang  http://dlvr.it/RXbqxm  ..lelaki","[]","['http://dlvr.it/RXbqxm']","[]",0,0,0,"[]","[]","https://twitter.com/pilihanlelaki/status/1266391987189506048","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1255228321', 'username': 'pilihanlelaki'}]",NA,NA,NA,NA
"2881",1266391986824572928,1266391986824572928,1590766352000,"2020-05-29","22:32:32","SE Asia Standard Time",1216366081,"kolakmanis","satriaindonesia","","Update Covid-19: Jatim Catat Angka Kematian Harian Tertinggi - Republika Online  http://dlvr.it/RXbqwl ","[]","['http://dlvr.it/RXbqwl']","[]",0,0,0,"[]","[]","https://twitter.com/kolakmanis/status/1266391986824572931","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1216366081', 'username': 'kolakmanis'}]",NA,NA,NA,NA
"2882",1266391974757584896,1266390872956063744,1590766349000,"2020-05-29","22:32:29","SE Asia Standard Time",71862292,"balistta","Ballista","","Rata-rata R0 #covid19 adalah 3-5 artinya dari 1 orang bisa menularkan virus sampai ke 5 orang. Jadi yang dimaksud terkendali itu nilai R0 harus di bawah 1. Contohnya satu wilayah R0= 0.5 artinya 100 orang bisa menularkan ke 50 - 25 - 13 sampai 0 (tidak ada lagi penularan)","[]","[]","[]",1,0,0,"['#covid19']","[]","https://twitter.com/Balistta/status/1266391974757584897","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '71862292', 'username': 'Balistta'}]",NA,NA,NA,NA
"2883",1266391955090616320,1266391955090616320,1590766345000,"2020-05-29","22:32:25","SE Asia Standard Time",1212541774406668288,"msiagazette","MalaysiaGazette","","BAS Penuh Bawa ‘Penghuni Pudu Warga Asing’ Disyaki Kontak Rapat Pesakit Covid19  https://malaysiagazette.com/2020/05/29/bas-penuh-bawa-penghuni-pudu-warga-asing-disyaki-kontak-rapat-pesakit-covid19/ …","[]","['https://malaysiagazette.com/2020/05/29/bas-penuh-bawa-penghuni-pudu-warga-asing-disyaki-kontak-rapat-pesakit-covid19/']","[]",0,0,0,"[]","[]","https://twitter.com/msiagazette/status/1266391955090616322","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1212541774406668289', 'username': 'msiagazette'}]",NA,NA,NA,NA
"2884",1266391913592025088,1266391913592025088,1590766335000,"2020-05-29","22:32:15","SE Asia Standard Time",738175850407829504,"lelakiabiez","Sty4tom","","Goodbener pak ANIES Baswedan, 
Para kepala Daerah berbondong2 TIRU KEBIJAKAN dan LANGKAH ANIES  Dalam menangani Covid-19 d DKI

@kebijakananies
@aniesbaswedan
@BangAriza pic.twitter.com/1v8ex1xPVS","['kebijakananies', 'aniesbaswedan', 'bangariza']","[]","['https://pbs.twimg.com/media/EZMguqeUcAIM36w.jpg']",3,24,67,"[]","[]","https://twitter.com/lelakiabiez/status/1266391913592025088","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '738175850407829504', 'username': 'lelakiabiez'}, {'user_id': '977751401051799552', 'username': 'kebijakananies'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '1249976598184333313', 'username': 'BangAriza'}]",NA,NA,NA,NA
"2885",1266391868012544000,1266391868012544000,1590766324000,"2020-05-29","22:32:04","SE Asia Standard Time",1175373207349522432,"mimikapemkab","Pemkab Mimika","","Daftar 7 Pasien Sembuh Covid19 di Kabupaten Mimika hari ini - Jumat,29 Mei 2020 pukul 20.30 WIT
.
.
#pemkabmimika
#LawanCovid19 pic.twitter.com/i153StguBG","[]","[]","['https://pbs.twimg.com/media/EZMgqsIU4AEPnpD.jpg']",0,4,14,"['#pemkabmimika', '#lawancovid19']","[]","https://twitter.com/MimikaPemkab/status/1266391868012544001","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1175373207349522432', 'username': 'MimikaPemkab'}]",NA,NA,NA,NA
"2886",1266391847078780928,1266373142374608896,1590766319000,"2020-05-29","22:31:59","SE Asia Standard Time",113850408,"diki_fthr","DKI","","Amerika tuduh China penyebab Covid-19, lalu China menepis&blg Amerika lah penyebab awal, China jg blg punya bukti kuat. Tapi ada berita muncul vaksin akan keluar dalam waktu kurang dari 2th. Ingat, di Amerika November pilpres, lihat saja siapa yg tawar embel² vaksin. Mikir ga?","['dabelyu97', 'hericz', 'kumparan']","[]","[]",1,0,1,"[]","[]","https://twitter.com/diki_fthr/status/1266391847078780928","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '113850408', 'username': 'diki_fthr'}, {'user_id': '143814791', 'username': 'dabelyu97'}, {'user_id': '5676812', 'username': 'hericz'}, {'user_id': '759692754985242625', 'username': 'kumparan'}]",NA,NA,NA,NA
